#eta	order
0.000000	0.005151
0.400000	0.193433
0.800000	0.781731
1.200000	2.656709
1.600000	3.792472
2.000000	6.195281
2.400000	6.013037
2.800000	6.521632
3.200000	6.976719
3.600000	5.813530
4.000000	5.276150
4.400000	4.337176
4.800000	3.531911
5.200000	2.881013
5.600000	2.479799
6.000000	2.367184
6.400000	2.342015
6.800000	2.377622
7.200000	2.365823
7.600000	2.529418
