#eta	order
0.000000	0.666667
0.314159	0.666666
0.628319	0.666661
0.942478	0.666630
1.256637	0.666513
1.570796	0.666143
1.884956	0.665439
2.199115	0.664329
2.513274	0.663195
2.827433	0.655783
3.141593	0.642534
3.455752	0.623299
3.769911	0.600008
4.084070	0.536172
4.398230	0.556304
4.712389	0.492205
5.026548	0.449192
5.340708	0.443740
5.654867	0.360807
5.969026	0.365935
