#eta	order
0.000000	0.998190
0.314159	0.993009
0.628319	0.973105
0.942478	0.935734
1.256637	0.883838
1.570796	0.808865
1.884956	0.724592
2.199115	0.608176
2.513274	0.500603
2.827433	0.418023
3.141593	0.336932
3.455752	0.247616
3.769911	0.204837
4.084070	0.168086
4.398230	0.133054
4.712389	0.100634
5.026548	0.084172
5.340708	0.063948
5.654867	0.052191
5.969026	0.046485
