#eta	order
0.000000	0.999991
0.314159	0.994773
0.628319	0.978900
0.942478	0.954200
1.256637	0.912690
1.570796	0.864778
1.884956	0.786468
2.199115	0.722249
2.513274	0.638084
2.827433	0.559097
3.141593	0.478670
3.455752	0.395295
3.769911	0.340486
4.084070	0.291183
4.398230	0.249120
4.712389	0.212418
5.026548	0.177578
5.340708	0.161363
5.654867	0.147346
5.969026	0.142994
