#eta	order
0.000000	0.999176
0.314159	0.992435
0.628319	0.970895
0.942478	0.932847
1.256637	0.882937
1.570796	0.789132
1.884956	0.696145
2.199115	0.598990
2.513274	0.477429
2.827433	0.348163
3.141593	0.304636
3.455752	0.212114
3.769911	0.179987
4.084070	0.156195
4.398230	0.109751
4.712389	0.071671
5.026548	0.059212
5.340708	0.046149
5.654867	0.035493
5.969026	0.029372
