#eta	order
0.000000	0.999131
0.314159	0.992521
0.628319	0.969937
0.942478	0.929865
1.256637	0.869761
1.570796	0.790429
1.884956	0.686363
2.199115	0.582286
2.513274	0.475375
2.827433	0.373320
3.141593	0.280524
3.455752	0.213698
3.769911	0.172742
4.084070	0.126883
4.398230	0.101112
4.712389	0.072109
5.026548	0.053867
5.340708	0.042759
5.654867	0.034341
5.969026	0.029125
