#eta	order
0.000000	0.999888
0.314159	0.993706
0.628319	0.975456
0.942478	0.941571
1.256637	0.893607
1.570796	0.829275
1.884956	0.746336
2.199115	0.654648
2.513274	0.577243
2.827433	0.485196
3.141593	0.413742
3.455752	0.354826
3.769911	0.279199
4.084070	0.232673
4.398230	0.192439
4.712389	0.157880
5.026548	0.130482
5.340708	0.113818
5.654867	0.105183
5.969026	0.100683
